Company Name,Industry,Symbol,Series,ISIN Code
Sapphire Foods India Ltd.,Consumer Services,SAPPHIRE.NS,EQ,INE806T01012
Saregama India Ltd,Media Entertainment & Publication,SAREGAMA.NS,EQ,INE979A01025
Schaeffler India Ltd.,Automobile and Auto Components,SCHAEFFLER.NS,EQ,INE513A01022
Schneider Electric Infrastructure Ltd.,Capital Goods,SCHNEIDER.NS,BE,INE839M01018
Shree Renuka Sugars Ltd.,Fast Moving Consumer Goods,RENUKA.NS,EQ,INE087H01022
Shyam Metalics and Energy Ltd.,Capital Goods,SHYAMMETL.NS,EQ,INE810G01011
Signatureglobal (India) Ltd.,Realty,SIGNATURE.NS,EQ,INE903U01023
Sobha Ltd.,Realty,SOBHA.NS,EQ,INE671H01015
Solar Industries India Ltd.,Chemicals,SOLARINDS.NS,EQ,INE343H01029
Sona BLW Precision Forgings Ltd.,Automobile and Auto Components,SONACOMS.NS,EQ,INE073K01018
Sonata Software Ltd.,Information Technology,SONATSOFTW.NS,EQ,INE269A01021
Star Health and Allied Insurance Company Ltd.,Financial Services,STARHEALTH.NS,EQ,INE575P01011
Steel Authority of India Ltd.,Metals & Mining,SAIL.NS,EQ,INE114A01011
Sterling and Wilson Renewable Energy Ltd.,Construction,SWSOLAR.NS,EQ,INE00M201021
Sterlite Technologies Ltd.,Telecommunication,STLTECH.NS,EQ,INE089C01029
Sumitomo Chemical India Ltd.,Chemicals,SUMICHEM.NS,EQ,INE258G01013
Sun Pharma Advanced Research Company Ltd.,Healthcare,SPARC.NS,EQ,INE232I01014
Sun TV Network Ltd.,Media Entertainment & Publication,SUNTV.NS,EQ,INE424H01027
Sundaram Finance Ltd.,Financial Services,SUNDARMFIN.NS,EQ,INE660A01013
Sundram Fasteners Ltd.,Automobile and Auto Components,SUNDRMFAST.NS,EQ,INE387A01021
Sunteck Realty Ltd.,Realty,SUNTECK.NS,EQ,INE805D01034
Supreme Industries Ltd.,Capital Goods,SUPREMEIND.NS,EQ,INE195A01028
Suven Pharmaceuticals Ltd.,Healthcare,SUVENPHAR.NS,EQ,INE03QK01018
Suzlon Energy Ltd.,Capital Goods,SUZLON.NS,BE,INE040H01021
Swan Energy Ltd.,Diversified,SWANENERGY.NS,EQ,INE665A01038
Syngene International Ltd.,Healthcare,SYNGENE.NS,EQ,INE398R01022
Syrma SGS Technology Ltd.,Capital Goods,SYRMA.NS,EQ,INE0DYJ01015
TV18 Broadcast Ltd.,Media Entertainment & Publication,TV18BRDCST.NS,EQ,INE886H01027
TVS Supply Chain Solutions Ltd.,Services,TVSSCS.NS,EQ,INE395N01027
Tamilnad Mercantile Bank Ltd.,Financial Services,TMB.NS,EQ,INE668A01016
Tanla Platforms Ltd.,Information Technology,TANLA.NS,EQ,INE483C01032
Tata Chemicals Ltd.,Chemicals,TATACHEM.NS,EQ,INE092A01019
Tata Communications Ltd.,Telecommunication,TATACOMM.NS,EQ,INE151A01013
Tata Elxsi Ltd.,Information Technology,TATAELXSI.NS,EQ,INE670A01012
Tata Investment Corporation Ltd.,Financial Services,TATAINVEST.NS,BE,INE672A01018
Tata Technologies Ltd.,Information Technology,TATATECH.NS,EQ,INE142M01025
Tata Teleservices (Maharashtra) Ltd.,Telecommunication,TTML.NS,EQ,INE517B01013
Tejas Networks Ltd.,Telecommunication,TEJASNET.NS,EQ,INE010J01012
The New India Assurance Company Ltd.,Financial Services,NIACL.NS,EQ,INE470Y01017
The Ramco Cements Ltd.,Construction Materials,RAMCOCEM.NS,EQ,INE331A01037
Thermax Ltd.,Capital Goods,THERMAX.NS,EQ,INE152A01029
Timken India Ltd.,Capital Goods,TIMKEN.NS,EQ,INE325A01013
Titagarh Rail Systems Ltd.,Capital Goods,TITAGARH.NS,EQ,INE615H01020
Torrent Power Ltd.,Power,TORNTPOWER.NS,EQ,INE813H01021
Trident Ltd.,Textiles,TRIDENT.NS,EQ,INE064C01022
Triveni Engineering & Industries Ltd.,Fast Moving Consumer Goods,TRIVENI.NS,EQ,INE256C01024
Triveni Turbine Ltd.,Capital Goods,TRITURBINE.NS,EQ,INE152M01016
Tube Investments of India Ltd.,Automobile and Auto Components,TIINDIA.NS,EQ,INE974X01010
UCO Bank,Financial Services,UCOBANK.NS,EQ,INE691A01018
UNO Minda Ltd.,Automobile and Auto Components,UNOMINDA.NS,EQ,INE405E01023
UPL Ltd.,Chemicals,UPL.NS,EQ,INE628A01036
UTI Asset Management Company Ltd.,Financial Services,UTIAMC.NS,EQ,INE094J01016
Ujjivan Small Finance Bank Ltd.,Financial Services,UJJIVANSFB.NS,EQ,INE551W01018
Union Bank of India,Financial Services,UNIONBANK.NS,EQ,INE692A01016
United Breweries Ltd.,Fast Moving Consumer Goods,UBL.NS,EQ,INE686F01025
Usha Martin Ltd.,Capital Goods,USHAMART.NS,EQ,INE228A01035
V-Guard Industries Ltd.,Consumer Durables,VGUARD.NS,EQ,INE951I01027
V.I.P. Industries Ltd.,Consumer Durables,VIPIND.NS,EQ,INE054A01027
Vaibhav Global Ltd.,Consumer Durables,VAIBHAVGBL.NS,EQ,INE884A01027
Vardhman Textiles Ltd.,Textiles,VTL.NS,EQ,INE825A01020
Varroc Engineering Ltd.,Automobile and Auto Components,VARROC.NS,EQ,INE665L01035
Vedant Fashions Ltd.,Consumer Services,MANYAVAR.NS,EQ,INE825V01034
Vijaya Diagnostic Centre Ltd.,Healthcare,VIJAYA.NS,EQ,INE043W01024
Vodafone Idea Ltd.,Telecommunication,IDEA.NS,EQ,INE669E01016
Voltas Ltd.,Consumer Durables,VOLTAS.NS,EQ,INE226A01021
Welspun Corp Ltd.,Capital Goods,WELCORP.NS,EQ,INE191B01025
Welspun Living Ltd.,Textiles,WELSPUNLIV.NS,EQ,INE192B01031
Westlife Foodworld Ltd.,Consumer Services,WESTLIFE.NS,EQ,INE274F01020
Whirlpool of India Ltd.,Consumer Durables,WHIRLPOOL.NS,EQ,INE716A01013
Yes Bank Ltd.,Financial Services,YESBANK.NS,EQ,INE528G01035
ZF Commercial Vehicle Control Systems India Ltd.,Automobile and Auto Components,ZFCVINDIA.NS,EQ,INE342J01019
Zee Entertainment Enterprises Ltd.,Media Entertainment & Publication,ZEEL.NS,EQ,INE256A01028
Zensar Technolgies Ltd.,Information Technology,ZENSARTECH.NS,EQ,INE520A01027
eClerx Services Ltd.,Services,ECLERX.NS,EQ,INE738I01010
