Company Name,Industry,Symbol,Series,ISIN Code
Suzlon Energy Ltd.,Capital Goods,SUZLON.NS,BE,INE040H01021
Swan Energy Ltd.,Diversified,SWANENERGY.NS,EQ,INE665A01038
Syngene International Ltd.,Healthcare,SYNGENE.NS,EQ,INE398R01022
Syrma SGS Technology Ltd.,Capital Goods,SYRMA.NS,EQ,INE0DYJ01015
TARC Ltd.,Realty,TARC.NS,BE,INE0EK901012
TCNS Clothing Co. Ltd.,Textiles,TCNSBRANDS.NS,EQ,INE778U01029
TD Power Systems Ltd.,Capital Goods,TDPOWERSYS.NS,EQ,INE419M01027
TTK Prestige Ltd.,Consumer Durables,TTKPRESTIG.NS,EQ,INE690A01028
TV18 Broadcast Ltd.,Media Entertainment & Publication,TV18BRDCST.NS,BE,INE886H01027
TVS Holdings Ltd.,Automobile and Auto Components,TVSHLTD.NS,EQ,INE105A01035
TVS Motor Company Ltd.,Automobile and Auto Components,TVSMOTOR.NS,EQ,INE494B01023
TVS Supply Chain Solutions Ltd.,Services,TVSSCS.NS,EQ,INE395N01027
Tamilnad Mercantile Bank Ltd.,Financial Services,TMB.NS,EQ,INE668A01016
Tanla Platforms Ltd.,Information Technology,TANLA.NS,EQ,INE483C01032
Tarsons Products Ltd.,Healthcare,TARSONS.NS,EQ,INE144Z01023
Tata Chemicals Ltd.,Chemicals,TATACHEM.NS,EQ,INE092A01019
Tata Communications Ltd.,Telecommunication,TATACOMM.NS,EQ,INE151A01013
Tata Consultancy Services Ltd.,Information Technology,TCS.NS,EQ,INE467B01029
Tata Consumer Products Ltd.,Fast Moving Consumer Goods,TATACONSUM.NS,EQ,INE192A01025
Tata Elxsi Ltd.,Information Technology,TATAELXSI.NS,EQ,INE670A01012
Tata Investment Corporation Ltd.,Financial Services,TATAINVEST.NS,BE,INE672A01018
Tata Motors Ltd DVR,Automobile and Auto Components,TATAMTRDVR.NS,EQ,IN9155A01020
Tata Motors Ltd.,Automobile and Auto Components,TATAMOTORS.NS,EQ,INE155A01022
Tata Power Co. Ltd.,Power,TATAPOWER.NS,EQ,INE245A01021
Tata Steel Ltd.,Metals & Mining,TATASTEEL.NS,EQ,INE081A01020
Tata Technologies Ltd.,Information Technology,TATATECH.NS,EQ,INE142M01025
Tata Teleservices (Maharashtra) Ltd.,Telecommunication,TTML.NS,EQ,INE517B01013
Teamlease Services Ltd.,Services,TEAMLEASE.NS,EQ,INE985S01024
Tech Mahindra Ltd.,Information Technology,TECHM.NS,EQ,INE669C01036
Techno Electric & Engineering Company Ltd.,Construction,TECHNOE.NS,EQ,INE285K01026
Tega Industries Ltd.,Capital Goods,TEGA.NS,EQ,INE011K01018
Tejas Networks Ltd.,Telecommunication,TEJASNET.NS,EQ,INE010J01012
Texmaco Rail & Eng. Ltd.,Capital Goods,TEXRAIL.NS,EQ,INE621L01012
The New India Assurance Company Ltd.,Financial Services,NIACL.NS,EQ,INE470Y01017
The Ramco Cements Ltd.,Construction Materials,RAMCOCEM.NS,EQ,INE331A01037
Thermax Ltd.,Capital Goods,THERMAX.NS,EQ,INE152A01029
Thirumalai Chemicals Ltd.,Chemicals,TIRUMALCHM.NS,EQ,INE338A01024
Thomas Cook (India) Ltd.,Consumer Services,THOMASCOOK.NS,EQ,INE332A01027
Tide Water Oil (India) Ltd.,Oil Gas & Consumable Fuels,TIDEWATER.NS,EQ,INE484C01030
Tilaknagar Industries Ltd.,Fast Moving Consumer Goods,TI.NS,EQ,INE133E01013
Time Technoplast Ltd.,Capital Goods,TIMETECHNO.NS,EQ,INE508G01029
Timken India Ltd.,Capital Goods,TIMKEN.NS,EQ,INE325A01013
Tips Industries Ltd.,Media Entertainment & Publication,TIPSINDLTD.NS,EQ,INE716B01029
Titagarh Rail Systems Ltd.,Capital Goods,TITAGARH.NS,EQ,INE615H01020
Titan Company Ltd.,Consumer Durables,TITAN.NS,EQ,INE280A01028
Torrent Pharmaceuticals Ltd.,Healthcare,TORNTPHARM.NS,EQ,INE685A01028
Torrent Power Ltd.,Power,TORNTPOWER.NS,EQ,INE813H01021
Trent Ltd.,Consumer Services,TRENT.NS,EQ,INE849A01020
Trident Ltd.,Textiles,TRIDENT.NS,EQ,INE064C01022
Triveni Engineering & Industries Ltd.,Fast Moving Consumer Goods,TRIVENI.NS,EQ,INE256C01024
Triveni Turbine Ltd.,Capital Goods,TRITURBINE.NS,EQ,INE152M01016
Tube Investments of India Ltd.,Automobile and Auto Components,TIINDIA.NS,EQ,INE974X01010
UCO Bank,Financial Services,UCOBANK.NS,EQ,INE691A01018
UFLEX Ltd.,Capital Goods,UFLEX.NS,EQ,INE516A01017
UNO Minda Ltd.,Automobile and Auto Components,UNOMINDA.NS,EQ,INE405E01023
UPL Ltd.,Chemicals,UPL.NS,EQ,INE628A01036
UTI Asset Management Company Ltd.,Financial Services,UTIAMC.NS,EQ,INE094J01016
Ujjivan Financial Services Ltd.,Financial Services,UJJIVAN.NS,EQ,INE334L01012
Ujjivan Small Finance Bank Ltd.,Financial Services,UJJIVANSFB.NS,EQ,INE551W01018
UltraTech Cement Ltd.,Construction Materials,ULTRACEMCO.NS,EQ,INE481G01011
Union Bank of India,Financial Services,UNIONBANK.NS,EQ,INE692A01016
Uniparts India Ltd.,Automobile and Auto Components,UNIPARTS.NS,EQ,INE244O01017
United Breweries Ltd.,Fast Moving Consumer Goods,UBL.NS,EQ,INE686F01025
United Spirits Ltd.,Fast Moving Consumer Goods,MCDOWELL-N.NS,EQ,INE854D01024
Usha Martin Ltd.,Capital Goods,USHAMART.NS,EQ,INE228A01035
Utkarsh Small Finance Bank Ltd.,Financial Services,UTKARSHBNK.NS,EQ,INE735W01017
V-Guard Industries Ltd.,Consumer Durables,VGUARD.NS,EQ,INE951I01027
V-Mart Retail Ltd.,Consumer Services,VMART.NS,EQ,INE665J01013
V.I.P. Industries Ltd.,Consumer Durables,VIPIND.NS,EQ,INE054A01027
V.S.T Tillers Tractors Ltd.,Capital Goods,VSTTILLERS.NS,EQ,INE764D01017
VRL Logistics Ltd.,Services,VRLLOG.NS,EQ,INE366I01010
Va Tech Wabag Ltd.,Utilities,WABAG.NS,EQ,INE956G01038
Vaibhav Global Ltd.,Consumer Durables,VAIBHAVGBL.NS,EQ,INE884A01027
Valor Estate Ltd.,Realty,DBREALTY.NS,EQ,INE879I01012
Vardhman Textiles Ltd.,Textiles,VTL.NS,EQ,INE825A01020
Varroc Engineering Ltd.,Automobile and Auto Components,VARROC.NS,EQ,INE665L01035
Varun Beverages Ltd.,Fast Moving Consumer Goods,VBL.NS,EQ,INE200M01021
Vedant Fashions Ltd.,Consumer Services,MANYAVAR.NS,EQ,INE825V01034
Vedanta Ltd.,Metals & Mining,VEDL.NS,EQ,INE205A01025
Venky's (India) Ltd.,Fast Moving Consumer Goods,VENKEYS.NS,EQ,INE398A01010
Vijaya Diagnostic Centre Ltd.,Healthcare,VIJAYA.NS,EQ,INE043W01024
Vodafone Idea Ltd.,Telecommunication,IDEA.NS,EQ,INE669E01016
Voltamp Transformers Ltd,Capital Goods,VOLTAMP.NS,EQ,INE540H01012
Voltas Ltd.,Consumer Durables,VOLTAS.NS,EQ,INE226A01021
Welspun Corp Ltd.,Capital Goods,WELCORP.NS,EQ,INE191B01025
Welspun Enterprises Ltd.,Construction,WELENT.NS,EQ,INE625G01013
Welspun Living Ltd.,Textiles,WELSPUNLIV.NS,EQ,INE192B01031
West Coast Paper Mills Ltd.,Forest Materials,WSTCSTPAPR.NS,EQ,INE976A01021
Westlife Foodworld Ltd.,Consumer Services,WESTLIFE.NS,EQ,INE274F01020
Whirlpool of India Ltd.,Consumer Durables,WHIRLPOOL.NS,EQ,INE716A01013
Wipro Ltd.,Information Technology,WIPRO.NS,EQ,INE075A01022
Wockhardt Ltd.,Healthcare,WOCKPHARMA.NS,BE,INE049B01025
Wonderla Holidays Ltd.,Consumer Services,WONDERLA.NS,EQ,INE066O01014
Yatharth Hospital & Trauma Care Services Ltd.,Healthcare,YATHARTH.NS,EQ,INE0JO301016
Yes Bank Ltd.,Financial Services,YESBANK.NS,EQ,INE528G01035
ZF Commercial Vehicle Control Systems India Ltd.,Automobile and Auto Components,ZFCVINDIA.NS,EQ,INE342J01019
Zee Entertainment Enterprises Ltd.,Media Entertainment & Publication,ZEEL.NS,EQ,INE256A01028
Zen Technologies Ltd.,Capital Goods,ZENTEC.NS,EQ,INE251B01027
Zensar Technolgies Ltd.,Information Technology,ZENSARTECH.NS,EQ,INE520A01027
Zomato Ltd.,Consumer Services,ZOMATO.NS,EQ,INE758T01015
Zydus Lifesciences Ltd.,Healthcare,ZYDUSLIFE.NS,EQ,INE010B01027
Zydus Wellness Ltd.,Fast Moving Consumer Goods,ZYDUSWELL.NS,EQ,INE768C01010
eClerx Services Ltd.,Services,ECLERX.NS,EQ,INE738I01010
eMudhra Ltd.,Information Technology,EMUDHRA.NS,EQ,INE01QM01018
