Date,Open,High,Low,Close,P/E,P/B,Div Yield %
2005-02-22,4268.5,4331.7,4253.4,4326.1,13.98,2.86,1.88
2005-02-23,4331.65,4370.95,4331.55,4346.0,14.04,2.88,1.87
2005-02-24,4363.95,4382.6,4331.95,4337.0,14.0,2.87,1.88
2005-02-25,4354.9,4368.9,4297.35,4305.75,13.91,2.85,1.89
2005-02-28,4317.2,4405.1,4313.05,4388.2,14.17,2.96,1.84
2005-03-01,4381.0,4405.85,4354.65,4382.25,14.16,2.96,1.84
2005-03-02,4387.75,4472.8,4387.75,4470.0,14.45,3.02,1.81
2005-03-03,4464.05,4521.85,4464.05,4515.8,14.6,3.05,1.79
2005-03-04,4542.6,4560.05,4520.5,4549.55,14.7,3.07,1.78
2005-03-07,4558.0,4656.7,4558.0,4618.05,14.93,3.12,1.75
2005-03-08,4631.55,4686.4,4629.6,4666.7,15.08,3.15,1.73
2005-03-09,4662.05,4698.25,4557.2,4623.85,14.95,3.12,1.75
2005-03-10,4636.0,4663.15,4613.35,4648.05,15.02,3.14,1.74
2005-03-11,4668.8,4705.25,4610.35,4621.55,14.94,3.12,1.75
2005-03-14,4630.1,4680.5,4577.95,4581.05,14.81,3.1,1.77
2005-03-15,4593.1,4608.15,4548.95,4554.75,14.73,3.08,1.78
2005-03-16,4560.75,4610.65,4539.55,4545.8,14.7,3.07,1.78
2005-03-17,4552.5,4552.5,4474.8,4486.15,14.5,3.03,1.8
2005-03-18,4490.9,4514.2,4391.8,4454.85,14.4,3.01,1.82
2005-03-21,4465.95,4495.4,4443.05,4454.05,14.4,3.01,1.82
2005-03-22,4454.75,4454.75,4319.9,4328.5,13.99,2.93,1.87
2005-03-23,4320.8,4343.1,4190.45,4208.8,13.61,2.84,1.92
2005-03-24,4226.9,4259.4,4178.9,4202.05,13.59,2.84,1.92
2005-03-28,4225.0,4262.0,4218.9,4233.35,13.69,2.86,1.91
2005-03-29,4238.95,4238.95,4121.55,4146.65,13.41,2.8,1.95
2005-03-30,4155.9,4211.65,4113.4,4192.0,13.55,2.83,1.93
2005-03-31,4201.3,4290.1,4201.3,4275.15,13.82,2.89,1.89
2005-04-01,4275.35,4351.9,4263.9,4342.85,14.03,2.94,1.86
2005-04-04,4359.5,4413.4,4353.0,4360.2,14.09,2.95,1.85
2005-04-05,4367.85,4385.05,4294.6,4304.7,13.91,2.91,1.88
2005-04-06,4314.55,4331.1,4300.1,4320.0,13.97,2.92,1.87
2005-04-07,4359.2,4371.25,4304.3,4308.65,13.93,2.91,1.88
2005-04-08,4328.55,4328.9,4262.95,4269.9,13.9,2.91,1.88
2005-04-11,4276.65,4276.65,4204.7,4215.05,13.72,2.87,1.9
2005-04-12,4226.8,4255.1,4220.55,4246.1,13.81,2.89,1.89
2005-04-13,4247.8,4289.4,4236.2,4249.45,13.83,2.89,1.89
2005-04-15,4245.55,4245.55,4139.9,4146.1,13.49,2.82,1.94
2005-04-18,4097.85,4134.45,4060.35,4110.55,13.37,2.8,1.97
2005-04-19,4116.6,4178.2,4059.85,4065.9,13.27,2.77,2
2005-04-20,4074.8,4108.95,4030.4,4079.9,13.29,2.78,1.99
2005-04-21,4062.9,4164.45,4062.9,4156.3,13.52,2.83,1.95
2005-04-22,4153.35,4199.85,4153.35,4185.7,13.61,2.85,1.94
2005-04-25,4201.25,4228.6,4182.75,4214.5,13.68,2.86,1.93
2005-04-26,4219.7,4239.95,4198.85,4207.8,13.77,2.86,1.93
2005-04-27,4218.85,4218.85,4174.7,4183.8,13.56,2.84,1.94
2005-04-28,4177.4,4185.0,4106.4,4108.7,13.28,2.79,1.97
2005-04-29,4118.45,4118.45,4016.85,4024.4,13.21,2.73,2.02
2005-05-02,4039.85,4059.75,3998.8,4033.75,13.28,2.74,2.02
2005-05-03,4048.05,4069.55,4008.4,4049.3,13.33,2.75,2.01
2005-05-04,4054.75,4113.85,4054.75,4108.6,13.52,2.79,1.98
2005-05-05,4165.65,4234.25,4165.65,4210.25,13.86,2.86,1.93
2005-05-06,4220.15,4232.5,4180.85,4223.8,13.89,2.87,1.93
2005-05-09,4239.2,4274.9,4233.65,4273.95,14.2,2.9,1.89
2005-05-10,4278.2,4303.3,4264.4,4275.05,14.2,2.9,1.89
2005-05-11,4275.95,4275.95,4219.95,4237.1,14.06,2.88,1.91
2005-05-12,4234.05,4278.1,4234.05,4247.9,14.1,2.89,1.9
2005-05-13,4262.2,4262.2,4242.6,4251.65,14.12,2.89,1.9
2005-05-16,4257.35,4290.0,4257.35,4286.0,14.34,2.91,1.91
2005-05-17,4303.55,4310.35,4233.7,4243.3,14.15,2.88,1.93
2005-05-18,4229.35,4254.4,4203.3,4225.3,14.09,2.87,1.94
2005-05-19,4254.85,4280.5,4241.15,4246.9,13.98,2.89,1.93
2005-05-20,4240.4,4257.4,4215.25,4234.1,14.01,2.88,1.93
2005-05-23,4244.35,4267.05,4242.1,4266.15,14.12,2.9,1.92
2005-05-24,4276.5,4293.0,4275.2,4283.4,14.18,2.91,1.92
2005-05-25,4282.35,4307.65,4277.55,4298.9,14.21,2.92,1.91
2005-05-26,4306.45,4319.5,4268.3,4277.85,14.14,2.91,1.92
2005-05-27,4294.45,4355.55,4282.35,4314.0,14.26,2.93,1.9
2005-05-30,4322.85,4333.3,4286.0,4293.15,14.19,2.92,1.93
2005-05-31,4300.25,4369.05,4300.25,4364.55,14.42,2.97,1.9
2005-06-01,4374.5,4398.2,4374.05,4391.4,14.51,2.99,1.89
2005-06-02,4391.45,4401.05,4367.05,4370.95,14.68,2.99,1.89
2005-06-03,4375.55,4416.2,4371.95,4413.05,14.62,3.02,1.87
2005-06-04,4429.65,4440.05,4418.85,4432.15,14.69,3.03,1.86
2005-06-06,4448.55,4477.25,4444.35,4453.35,14.76,3.05,1.74
2005-06-07,4494.95,4522.55,4462.5,4512.35,14.95,3.09,1.72
2005-06-08,4528.45,4573.05,4524.95,4545.8,15.06,3.11,1.71
2005-06-09,4558.6,4561.45,4518.25,4528.35,15.0,3.1,1.71
2005-06-10,4534.0,4553.0,4476.65,4485.55,14.86,3.07,1.73
2005-06-13,4490.8,4508.75,4470.0,4502.0,14.92,2.71,1.75
2005-06-14,4509.95,4535.5,4491.15,4502.4,14.22,2.71,1.75
2005-06-15,4494.35,4523.0,4492.35,4494.3,14.19,2.71,1.76
2005-06-16,4493.9,4521.2,4437.8,4444.05,14.04,2.68,1.78
2005-06-17,4454.85,4457.9,4373.0,4401.25,13.9,2.65,1.79
2005-06-20,4416.85,4432.75,4352.35,4358.15,13.76,2.62,1.81
2005-06-21,4351.25,4392.05,4351.25,4385.65,13.85,2.64,1.8
2005-06-22,4387.9,4437.4,4387.9,4413.05,13.94,2.66,1.79
2005-06-23,4434.45,4455.8,4416.3,4450.75,14.06,2.68,1.77
2005-06-24,4437.05,4467.95,4425.25,4448.35,14.08,2.68,1.77
2005-06-27,4452.95,4470.85,4441.7,4447.7,14.11,2.67,1.79
2005-06-28,4452.7,4467.95,4373.65,4380.3,13.9,2.63,1.82
2005-06-29,4391.6,4417.8,4373.05,4412.55,13.95,2.65,1.8
2005-06-30,4410.6,4450.55,4380.6,4393.25,13.89,2.64,1.81
2005-07-01,4398.35,4495.8,4396.15,4491.8,14.24,2.7,1.77
2005-07-04,4491.3,4564.95,4491.3,4563.7,14.47,2.74,1.74
2005-07-05,4565.55,4585.75,4506.25,4524.6,14.34,2.71,1.76
2005-07-06,4546.2,4607.35,4546.2,4603.25,14.59,2.76,1.73
2005-07-07,4609.9,4624.4,4521.75,4538.9,14.39,2.72,1.75
2005-07-08,4555.9,4635.15,4555.9,4632.15,14.69,2.78,1.72
2005-07-11,4640.1,4690.6,4640.1,4681.75,14.84,2.79,1.71
2005-07-12,4692.25,4733.15,4649.05,4717.15,14.96,2.81,1.7
2005-07-13,4748.75,4781.0,4714.2,4724.6,14.98,2.82,1.7
2005-07-14,4758.25,4758.25,4694.65,4714.0,14.89,2.81,1.7
2005-07-15,4713.15,4739.1,4701.6,4735.5,14.92,2.82,1.69
2005-07-18,4758.2,4808.3,4758.2,4803.65,15.14,2.85,1.67
2005-07-19,4827.95,4843.3,4802.6,4832.35,15.19,2.87,1.66
2005-07-20,4850.0,4875.55,4844.55,4851.3,15.26,2.88,1.65
2005-07-21,4883.9,4883.9,4798.2,4816.2,15.13,2.86,1.67
2005-07-22,4822.6,4895.55,4808.75,4889.65,15.37,2.9,1.64
2005-07-25,4902.55,4942.85,4895.1,4919.25,15.24,2.94,1.63
2005-07-26,4913.0,4940.2,4870.25,4929.55,15.29,2.94,1.62
2005-07-27,4938.3,4967.5,4902.9,4950.95,15.36,2.95,1.62
2005-07-29,4906.85,4991.5,4893.0,4919.1,15.3,2.94,1.63
2005-08-01,4904.45,4954.15,4873.7,4949.15,15.56,2.96,1.62
2005-08-02,4942.85,5020.7,4942.85,5004.7,15.73,2.99,1.6
2005-08-03,5051.85,5065.25,4995.4,5011.8,15.75,3.0,1.6
2005-08-04,5021.65,5056.4,5006.5,5049.45,15.84,3.02,1.58
2005-08-05,5061.75,5119.0,5047.95,5080.75,15.94,3.04,1.57
2005-08-08,5100.35,5125.8,4957.1,4974.45,15.61,2.95,1.62
2005-08-09,4992.35,5029.95,4917.35,4967.15,15.59,2.95,1.62
2005-08-10,4990.75,5070.05,4990.75,5067.95,15.9,3.01,1.59
2005-08-11,5075.65,5118.35,5048.9,5080.95,15.94,3.02,1.58
2005-08-12,5098.75,5108.1,5060.05,5085.7,15.96,3.02,1.58
2005-08-16,5093.05,5118.75,5075.75,5081.1,15.95,3.02,1.58
2005-08-17,5081.65,5143.5,5081.65,5122.2,16.07,3.01,1.63
2005-08-18,5127.95,5173.05,5078.6,5089.6,15.97,2.99,1.64
2005-08-19,5100.45,5117.45,5064.5,5068.8,15.91,2.98,1.65
2005-08-22,5084.1,5119.65,4987.15,5003.65,15.7,2.86,1.72
2005-08-23,5030.15,5032.15,4888.25,4897.65,15.37,2.8,1.75
2005-08-24,4910.9,4910.9,4786.45,4837.95,15.18,2.76,1.78
2005-08-25,4846.5,4897.65,4846.5,4868.6,15.28,2.78,1.76
2005-08-26,4908.15,4978.25,4908.15,4972.05,15.6,2.84,1.73
2005-08-29,4961.95,4961.95,4898.2,4942.1,15.51,2.82,1.74
2005-08-30,4948.95,5023.15,4948.95,5018.75,15.75,2.87,1.71
2005-08-31,5034.35,5062.4,5022.45,5053.0,15.86,2.89,1.7
2005-09-01,5068.9,5105.8,5054.15,5063.7,15.89,2.89,1.7
2005-09-02,5084.2,5098.8,5041.25,5080.95,15.95,2.9,1.69
2005-09-05,5087.15,5128.35,5087.15,5103.0,16.01,2.91,1.68
2005-09-06,5106.5,5133.5,5084.2,5105.25,16.02,2.92,1.68
2005-09-08,5123.15,5141.7,5117.45,5134.35,16.11,2.93,1.67
2005-09-09,5150.25,5163.3,5110.95,5155.85,16.18,2.94,1.67
2005-09-12,5171.4,5243.3,5171.4,5240.75,16.45,2.99,1.64
2005-09-13,5246.55,5303.15,5233.3,5299.55,16.63,3.03,1.62
2005-09-14,5305.6,5340.05,5211.3,5262.3,16.52,3.01,1.63
2005-09-15,5267.45,5311.6,5267.45,5306.6,16.66,3.03,1.62
2005-09-16,5309.05,5346.95,5295.4,5341.15,16.76,3.05,1.61
2005-09-19,5341.6,5415.2,5341.6,5410.6,16.98,3.04,1.52
2005-09-20,5407.4,5419.9,5359.35,5389.4,16.92,3.03,1.52
2005-09-21,5402.2,5402.2,5109.6,5293.35,16.62,2.98,1.55
2005-09-22,5293.4,5293.4,5003.7,5029.55,15.79,2.83,1.63
2005-09-23,5045.85,5118.7,4955.75,5052.5,15.86,2.84,1.63
2005-09-26,5101.3,5216.2,5101.3,5210.95,16.35,2.93,1.58
2005-09-27,5212.25,5278.5,5203.1,5246.2,16.46,2.95,1.57
2005-09-28,5249.5,5285.5,5235.95,5271.8,16.54,2.96,1.56
2005-09-29,5294.45,5294.45,5216.4,5223.85,16.39,2.93,1.57
2005-09-30,5244.95,5318.9,5181.9,5303.5,16.65,2.98,1.55
2005-10-03,5338.0,5377.2,5331.85,5371.3,16.86,3.02,1.53
2005-10-04,5375.15,5440.55,5375.15,5435.6,17.06,3.05,1.51
2005-10-05,5443.4,5443.4,5360.9,5372.95,16.86,3.02,1.53
2005-10-06,5320.0,5362.9,5275.3,5289.9,16.6,2.97,1.55
2005-10-07,5269.25,5348.95,5220.05,5253.75,16.5,2.95,1.56
2005-10-10,5274.9,5291.2,5201.55,5212.0,16.36,2.93,1.57
2005-10-11,5238.35,5250.3,5138.7,5245.4,16.47,2.95,1.56
2005-10-13,5254.0,5285.15,5161.4,5180.5,16.26,2.91,1.58
2005-10-14,5182.25,5193.5,5055.1,5069.6,15.83,2.85,1.62
2005-10-17,5085.85,5085.85,4985.7,5018.8,15.67,2.8,1.65
2005-10-18,5028.7,5096.7,4958.25,4986.3,15.55,2.78,1.66
2005-10-19,4962.55,4962.55,4844.25,4859.55,15.13,2.72,1.7
2005-10-20,4860.0,4958.75,4684.95,4743.2,14.75,2.65,1.74
2005-10-21,4752.75,4811.7,4674.0,4801.3,14.92,2.68,1.72
2005-10-24,4831.95,4854.85,4747.4,4761.0,14.91,2.66,1.73
2005-10-25,4772.0,4815.3,4735.95,4784.35,14.92,2.67,1.73
2005-10-26,4803.2,4820.05,4774.05,4784.35,14.85,2.67,1.73
2005-10-27,4767.8,4802.4,4652.85,4660.8,14.31,2.6,1.77
2005-10-28,4661.6,4670.7,4609.15,4617.9,14.19,2.58,1.79
2005-10-31,4636.5,4718.5,4625.95,4714.45,14.63,2.64,1.75
2005-11-01,4787.5,4801.15,4742.55,4751.25,14.74,2.66,1.74
2005-11-02,4747.55,4784.75,4690.9,4779.95,14.83,2.67,1.73
2005-11-07,4791.65,4856.95,4781.1,4842.9,15.03,2.71,1.7
2005-11-08,4865.9,4939.05,4865.9,4918.1,15.26,2.75,1.68
2005-11-09,4934.25,4985.3,4892.9,4907.6,15.23,2.74,1.68
2005-11-10,4929.65,4948.75,4896.8,4917.95,15.26,2.75,1.68
2005-11-11,4930.85,4992.35,4930.85,4988.25,15.48,2.79,1.65
2005-11-14,5026.4,5046.35,4978.4,5016.7,15.57,2.8,1.65
2005-11-16,5050.55,5088.85,5038.2,5085.05,15.78,2.84,1.62
2005-11-17,5120.95,5120.95,5056.45,5110.8,15.82,2.86,1.62
2005-11-18,5127.2,5161.9,5104.5,5116.4,15.84,2.86,1.61
2005-11-21,5116.7,5130.8,5049.65,5066.0,15.68,2.83,1.63
2005-11-22,5060.35,5088.35,5022.6,5030.4,15.57,2.81,1.64
2005-11-23,5022.05,5066.85,5010.25,5047.05,15.63,2.82,1.63
2005-11-24,5081.45,5118.5,5075.3,5099.5,15.73,2.85,1.62
2005-11-25,5105.45,5218.85,5105.45,5210.45,16.08,2.91,1.58
2005-11-26,5225.8,5285.5,5225.8,5281.65,16.3,2.95,1.56
2005-11-28,5295.0,5345.8,5295.0,5312.9,16.4,2.97,1.55
2005-11-29,5317.2,5332.6,5272.8,5298.4,16.35,2.96,1.56
2005-11-30,5318.15,5383.2,5231.45,5242.0,16.18,2.93,1.57
2005-12-01,5269.4,5324.9,5222.9,5316.7,16.41,2.97,1.55
2005-12-02,5343.6,5396.05,5343.6,5364.8,16.56,3.0,1.54
2005-12-05,5389.2,5406.9,5339.7,5350.4,16.51,2.99,1.54
2005-12-06,5349.85,5358.9,5306.85,5313.5,16.4,2.97,1.55
2005-12-07,5321.55,5358.85,5319.75,5339.3,16.48,2.99,1.54
2005-12-08,5360.25,5380.85,5334.1,5364.95,16.56,3.0,1.54
2005-12-09,5366.6,5407.5,5366.6,5394.45,16.65,3.02,1.53
2005-12-12,5413.65,5424.8,5391.6,5399.85,16.67,3.02,1.53
2005-12-13,5400.3,5467.35,5399.4,5455.15,16.84,3.05,1.51
2005-12-14,5464.7,5521.15,5440.25,5504.4,16.99,3.08,1.5
2005-12-15,5518.15,5532.25,5373.6,5399.9,16.67,3.02,1.53
2005-12-16,5416.45,5476.0,5382.6,5471.55,16.89,3.06,1.51
2005-12-19,5503.1,5571.1,5503.1,5564.15,17.18,3.11,1.48
2005-12-20,5565.6,5580.6,5524.35,5545.2,17.12,3.1,1.49
2005-12-21,5536.4,5581.65,5507.4,5539.3,17.1,3.1,1.49
2005-12-22,5546.05,5566.0,5519.1,5549.4,17.13,3.11,1.49
2005-12-23,5560.05,5591.45,5473.35,5488.5,16.94,3.07,1.5
2005-12-26,5475.25,5475.25,5320.85,5331.8,16.46,2.98,1.55
2005-12-27,5325.1,5481.8,5303.25,5469.85,16.89,3.06,1.51
2005-12-28,5483.8,5506.45,5441.15,5452.75,16.83,3.05,1.51
2005-12-29,5463.45,5482.1,5445.25,5447.1,16.82,3.05,1.51
2005-12-30,5463.0,5551.1,5463.0,5541.45,17.11,3.1,1.49
2006-01-02,5555.9,5583.8,5543.45,5553.25,17.14,3.11,1.48
2006-01-03,5562.4,5643.85,5562.4,5640.4,17.41,3.16,1.46
2006-01-04,5663.05,5735.1,5663.05,5728.15,17.7,3.21,1.44
2006-01-05,5746.05,5833.55,5727.05,5821.55,17.99,3.26,1.42
2006-01-06,5837.95,5888.9,5793.2,5859.0,18.1,3.28,1.41
2006-01-09,5885.35,5905.8,5849.15,5862.15,18.11,3.28,1.41
2006-01-10,5874.6,5884.9,5778.4,5790.2,17.89,3.24,1.42
2006-01-12,5765.05,5829.4,5730.95,5799.3,17.91,3.25,1.42
2006-01-13,5812.2,5868.2,5801.75,5810.3,17.9,3.25,1.42
2006-01-16,5818.55,5823.75,5752.25,5758.85,17.75,3.23,1.43
2006-01-17,5780.5,5819.9,5685.0,5698.2,17.53,3.19,1.45
2006-01-18,5643.1,5690.15,5617.65,5647.6,17.0,3.16,1.46
2006-01-19,5676.6,5750.0,5676.6,5743.6,17.28,3.22,1.43
2006-01-20,5801.3,5832.95,5769.95,5815.4,17.49,3.26,1.42
2006-01-23,5805.85,5847.0,5779.2,5830.9,17.3,3.27,1.41
2006-01-24,5854.35,5882.0,5791.9,5796.85,16.97,3.25,1.42
2006-01-25,5831.55,5847.5,5738.25,5755.55,16.8,3.22,1.43
2006-01-27,5784.6,5936.75,5784.6,5925.9,17.05,3.32,1.39
2006-01-30,5957.3,5980.5,5827.5,5853.8,17.55,3.28,1.41
2006-01-31,5863.5,5899.65,5857.1,5882.9,17.66,3.31,1.4
2006-02-01,5902.1,5916.7,5770.4,5801.9,17.39,3.26,1.42
2006-02-02,5830.6,5864.65,5758.8,5813.45,17.43,3.27,1.41
2006-02-03,5810.15,5860.3,5790.6,5824.75,17.43,3.3,1.41
2006-02-06,5843.0,5880.95,5820.7,5866.9,17.74,3.36,1.38
2006-02-07,5917.1,5953.35,5894.4,5949.6,17.99,3.41,1.37
2006-02-08,5929.1,5978.65,5922.1,5960.15,18.02,3.41,1.36
2006-02-10,5959.9,6047.55,5959.9,6037.65,18.26,3.46,1.35
2006-02-13,6053.65,6093.95,6041.45,6085.4,18.4,3.49,1.34
2006-02-14,6112.85,6132.4,6033.35,6047.9,18.29,3.46,1.34
2006-02-15,6077.7,6101.95,5991.85,6017.6,18.22,3.45,1.35
2006-02-16,6034.8,6057.9,6011.35,6020.8,18.23,3.45,1.35
2006-02-17,6048.7,6059.15,5888.8,5899.95,17.86,3.38,1.38
2006-02-20,5906.2,5906.2,5790.0,5840.0,17.68,3.35,1.39
2006-02-21,5856.55,5900.1,5856.55,5879.05,17.8,3.37,1.38
2006-02-22,5895.25,5908.95,5852.9,5866.35,17.76,3.36,1.38
2006-02-23,5880.1,5896.5,5779.15,5795.8,17.55,3.32,1.4
2006-02-24,5833.35,5920.6,5824.6,5913.05,17.9,3.39,1.37
2006-02-27,5912.35,5963.85,5912.35,5951.45,18.02,3.41,1.37
2006-02-28,5978.7,5990.85,5869.9,5966.65,18.06,3.42,1.36
2006-03-01,5960.95,6051.75,5938.55,6040.05,18.29,3.46,1.34
2006-03-02,6084.5,6173.4,6044.45,6139.25,18.95,3.6,1.28
2006-03-03,6160.95,6215.7,6147.8,6182.6,19.09,3.62,1.27
2006-03-06,6200.3,6250.6,6200.3,6227.6,19.23,3.65,1.27
2006-03-07,6238.3,6287.5,6201.4,6276.65,19.38,3.68,1.26
2006-03-08,6298.95,6362.55,6154.0,6163.9,19.03,3.61,1.28
2006-03-09,6191.1,6225.6,6089.6,6195.75,19.17,3.64,1.27
2006-03-10,6238.8,6299.25,6238.8,6258.35,19.37,3.67,1.26
2006-03-13,6291.6,6323.45,6242.55,6250.7,19.34,3.67,1.26
2006-03-14,6239.15,6310.3,6227.05,6234.35,19.29,3.66,1.26
2006-03-16,6265.85,6306.3,6265.85,6291.15,19.47,3.69,1.25
2006-03-17,6329.3,6330.05,6267.75,6281.9,19.44,3.69,1.25
2006-03-20,6335.85,6335.85,6301.3,6323.25,19.57,3.71,1.24
2006-03-21,6339.55,6385.1,6271.65,6309.25,19.53,3.7,1.25
2006-03-22,6299.35,6332.4,6209.4,6245.95,19.33,3.67,1.26
2006-03-23,6277.2,6313.35,6228.15,6257.5,19.37,3.67,1.26
2006-03-24,6279.75,6327.75,6265.95,6327.5,19.58,3.72,1.24
2006-03-27,6333.4,6372.2,6325.3,6334.15,19.61,3.72,1.24
2006-03-28,6343.45,6370.5,6249.05,6261.25,19.38,3.68,1.26
2006-03-29,6308.5,6308.9,6257.55,6293.65,19.49,3.7,1.25
2006-03-30,6312.75,6339.9,6250.75,6266.6,19.4,3.68,1.25
2006-03-31,6279.0,6437.4,6278.2,6412.1,19.85,3.77,1.23
2006-04-03,6415.25,6554.05,6415.25,6544.45,20.27,3.84,1.2
2006-04-04,6602.2,6654.55,6533.45,6648.5,20.59,3.9,1.18
2006-04-05,6678.25,6763.45,6678.25,6752.6,20.91,3.97,1.16
2006-04-07,6788.35,6853.05,6590.65,6651.9,20.6,3.91,1.18
2006-04-10,6647.55,6722.55,6636.8,6694.15,20.73,3.93,1.17
2006-04-12,6695.7,6782.4,6576.45,6601.05,20.44,3.88,1.19
2006-04-13,6624.15,6624.15,6199.7,6383.4,19.77,3.75,1.23
2006-04-17,6459.95,6524.8,6440.95,6512.2,20.12,3.82,1.21
2006-04-18,6552.4,6634.25,6552.4,6609.7,20.41,3.88,1.19
2006-04-19,6655.35,6690.5,6572.3,6598.0,20.38,3.88,1.19
2006-04-20,6631.8,6655.65,6595.7,6637.0,20.35,3.9,1.18
2006-04-21,6646.9,6666.65,6549.5,6599.75,20.24,3.88,1.19
2006-04-24,6616.75,6645.25,6586.95,6604.9,19.74,3.88,1.19
2006-04-25,6604.2,6632.9,6500.55,6518.4,19.47,3.83,1.21
2006-04-26,6549.55,6632.9,6522.3,6624.8,19.73,3.89,1.19
2006-04-27,6658.15,6713.3,6569.6,6583.35,19.54,3.87,1.19
2006-04-28,6392.2,6701.25,6235.75,6672.4,19.43,3.92,1.18
2006-04-29,6713.05,6882.55,6713.05,6856.0,20.12,4.03,1.15
2006-05-02,6923.0,6979.6,6919.55,6954.2,20.39,4.09,1.13
2006-05-03,7005.15,7051.45,6922.5,7039.0,20.64,4.14,1.12
2006-05-04,7074.45,7152.1,7035.8,7099.8,20.81,4.17,1.11
2006-05-05,7151.15,7189.3,7072.2,7119.5,20.85,4.19,1.1
2006-05-08,7170.7,7185.6,7114.05,7125.45,21.07,4.19,1.1
2006-05-09,7141.0,7150.0,7051.45,7134.2,21.1,4.19,1.1
2006-05-10,7175.35,7241.05,7175.35,7213.9,21.07,4.24,1.09
2006-05-11,7242.95,7250.3,7138.8,7168.65,20.97,4.22,1.1
2006-05-12,7118.45,7172.1,7050.35,7064.2,20.66,4.15,1.11
2006-05-15,7049.5,7103.95,6647.8,6693.85,19.82,3.94,1.17
2006-05-16,6688.7,6737.9,6270.9,6653.2,20.05,3.91,1.18
2006-05-17,6742.2,6858.3,6742.2,6831.25,20.65,4.02,1.15
2006-05-18,6766.1,6766.1,6222.8,6274.0,18.53,3.7,1.25
2006-05-19,6489.65,6489.65,5929.5,5971.5,17.61,3.52,1.31
2006-05-22,6048.65,6048.65,5116.05,5559.95,16.39,3.28,1.41
2006-05-23,5595.95,5865.35,5352.2,5843.9,17.1,3.44,1.34
2006-05-24,5970.55,6020.3,5720.0,5753.9,16.87,3.23,1.41
2006-05-25,5699.9,5766.5,5619.1,5684.4,16.67,3.19,1.43
2006-05-26,5780.1,5935.65,5780.1,5880.25,17.24,3.3,1.38
2006-05-29,5971.55,6046.65,5941.3,6015.4,17.64,3.37,1.35
2006-05-30,6024.5,6066.15,5945.0,5965.95,17.49,3.35,1.36
2006-05-31,5793.5,5865.7,5624.45,5827.4,17.08,3.27,1.4
2006-06-01,5901.8,5953.05,5614.0,5648.95,16.56,3.17,1.44
2006-06-02,5672.9,5730.15,5476.5,5719.55,16.47,3.21,1.42
2006-06-05,5640.6,5773.5,5597.45,5603.05,16.14,3.15,1.45
2006-06-06,5450.75,5546.95,5424.7,5470.55,15.76,3.07,1.49
2006-06-07,5442.95,5483.7,4985.9,5115.7,14.71,2.87,1.59
2006-06-08,5069.4,5069.4,4588.75,4670.6,13.43,2.62,1.74
2006-06-09,4598.3,5075.9,4598.3,5057.65,14.54,2.84,1.61
2006-06-12,5051.45,5079.7,4919.95,4945.25,14.21,2.78,1.64
2006-06-13,4820.65,4820.65,4620.05,4634.85,13.32,2.6,1.75
2006-06-14,4667.6,4808.1,4463.75,4517.8,12.98,2.54,1.8
2006-06-15,4609.3,4809.35,4609.15,4791.0,13.77,2.69,1.7
2006-06-16,4914.75,5162.85,4914.75,5037.35,14.48,2.83,1.61
2006-06-19,5047.4,5166.3,4971.45,5140.15,14.77,2.66,1.63
2006-06-20,5086.8,5158.1,5045.5,5106.5,14.68,2.65,1.64
2006-06-21,5101.1,5223.0,5095.45,5195.8,14.93,2.69,1.62
2006-06-22,5237.55,5370.0,5237.55,5328.9,15.32,2.76,1.58
2006-06-23,5290.8,5341.4,5216.1,5328.4,15.32,2.76,1.58
2006-06-25,5391.65,5391.65,5344.65,5362.25,15.41,2.78,1.57
2006-06-26,5376.05,5376.05,5070.65,5082.7,14.55,2.6,1.68
2006-06-27,5108.75,5135.75,4980.3,5077.3,14.02,2.51,1.74
2006-06-28,5006.5,5078.4,4994.5,5036.15,13.91,2.49,1.75
2006-06-29,5108.75,5124.05,5045.5,5052.35,13.95,2.49,1.75
2006-06-30,5131.4,5271.95,5131.4,5264.3,14.52,2.6,1.67
2006-07-03,5327.15,5327.15,5251.35,5273.6,14.55,2.61,1.67
2006-07-04,5311.0,5323.1,5244.15,5262.95,14.52,2.6,1.67
2006-07-05,5250.2,5339.8,5247.4,5333.95,14.72,2.64,1.65
2006-07-06,5279.8,5350.45,5276.8,5310.75,14.65,2.63,1.66
2006-07-07,5359.5,5391.7,5161.15,5181.9,14.3,2.56,1.7
2006-07-10,5185.55,5244.1,5159.15,5233.2,14.44,2.59,1.68
2006-07-11,5237.45,5260.35,5206.15,5234.0,14.44,2.59,1.68
2006-07-12,5176.95,5283.75,5146.4,5279.05,14.56,2.61,1.67
2006-07-13,5279.6,5322.75,5247.25,5272.2,14.52,2.61,1.67
2006-07-14,5192.75,5228.65,5165.45,5217.1,14.36,2.47,1.75
2006-07-17,5208.55,5218.75,5049.25,5062.95,13.94,2.4,1.8
2006-07-18,5067.35,5101.7,4927.75,4962.85,13.66,2.35,1.84
2006-07-19,4995.55,5022.5,4787.65,4814.8,13.17,2.28,1.9
2006-07-20,4905.25,4982.1,4891.5,4950.2,13.44,2.34,1.84
2006-07-21,4891.3,4899.55,4811.4,4839.3,13.14,2.29,1.89
2006-07-24,4793.1,4927.2,4735.6,4916.65,13.21,2.33,1.86
2006-07-25,4950.8,5071.8,4950.8,5057.6,13.83,2.39,1.81
